doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,final_status,_source_file,_corpus_tier
_0665bace3ef8,_0665bace3ef8_u017,"台灣每次地方選舉大家都以為沒有中國因素,殊不知中國統戰重點就是地方。",context,5.,"選錯了人,就是把地方直接推向與中國經濟結盟的深淵。",[],[],False,,50b318b85b241757ee79203bf47d13dd,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u018,"選錯了人,就是把地方直接推向與中國經濟結盟的深淵。",context,"台灣每次地方選舉大家都以為沒有中國因素,殊不知中國統戰重點就是地方。","這邊民間最努力的是經濟民主聯合,是當年反服貿成立的團體,也是最符合反服貿精神的團體(與中國的經濟協議),結果318之後,大家跑去追的政治明星現在對經濟戰的態度是長成什麼樣子,XXX。",[],[],False,,8f49e13d59efef73d35e2175fe52144a,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u019,"這邊民間最努力的是經濟民主聯合,是當年反服貿成立的團體,也是最符合反服貿精神的團體(與中國的經濟協議),結果318之後,大家跑去追的政治明星現在對經濟戰的態度是長成什麼樣子,XXX。",context,"選錯了人,就是把地方直接推向與中國經濟結盟的深淵。",6.,[],[],False,,4072ffe75f9b66dfeb3db88925f5cedd,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u020,6.,claim,"這邊民間最努力的是經濟民主聯合,是當年反服貿成立的團體,也是最符合反服貿精神的團體(與中國的經濟協議),結果318之後,大家跑去追的政治明星現在對經濟戰的態度是長成什麼樣子,XXX。","現在要彌補,就是乾脆讓全民能夠有蒐集情報的能力作反制,這也是黑熊學院現在在努力的事,然後我現在和研究統戰的同伴也在編寫情報蒐集的教科書。",[],[],False,,0128a46f42e02b7879e7424748045c83,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u021,"現在要彌補,就是乾脆讓全民能夠有蒐集情報的能力作反制,這也是黑熊學院現在在努力的事,然後我現在和研究統戰的同伴也在編寫情報蒐集的教科書。",context,6.,7.,[],[],False,,99105190d46648b74f9f9512715cc6d2,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u022,7.,claim,"現在要彌補,就是乾脆讓全民能夠有蒐集情報的能力作反制,這也是黑熊學院現在在努力的事,然後我現在和研究統戰的同伴也在編寫情報蒐集的教科書。","一方面跟統戰不設防有關,因為從1949年開始,中國在台灣放謠言不是書面而已,而是在地方上到處透過代理人放謠言,後來才慢慢開始變成買報紙、買媒體、買地下電台,到現在的買粉專、經營中國社群平台,並搭配駭客攻擊。",[],[],False,,17a044e067e144e1ab258ecfdc44c6a0,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u023,"一方面跟統戰不設防有關,因為從1949年開始,中國在台灣放謠言不是書面而已,而是在地方上到處透過代理人放謠言,後來才慢慢開始變成買報紙、買媒體、買地下電台,到現在的買粉專、經營中國社群平台,並搭配駭客攻擊。",context,7.,"我們民主實驗室從四年多前成立到現在都在研究這些,但礙於資源,無法去發展太多反制方法。",[],[],False,,d12dbd57622225d225fde989767e3fe6,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u024,"我們民主實驗室從四年多前成立到現在都在研究這些,但礙於資源,無法去發展太多反制方法。",context,"一方面跟統戰不設防有關,因為從1949年開始,中國在台灣放謠言不是書面而已,而是在地方上到處透過代理人放謠言,後來才慢慢開始變成買報紙、買媒體、買地下電台,到現在的買粉專、經營中國社群平台,並搭配駭客攻擊。","政府雖然針對假消息有一套,但是對於陰謀論可說是很難反擊。",[],[],False,,fdc6f3b12a90d09f5d07c2f9fa363769,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u025,"政府雖然針對假消息有一套,但是對於陰謀論可說是很難反擊。",claim,"我們民主實驗室從四年多前成立到現在都在研究這些,但礙於資源,無法去發展太多反制方法。","這邊能夠做的其實必須跟前面的能力搭配:當大家都能夠有基本的情搜能力,自然就容易辨別有沒有中國在背後操作。",[],[],False,,f0d2a615065932669834a0a5abc0bce8,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u026,"這邊能夠做的其實必須跟前面的能力搭配:當大家都能夠有基本的情搜能力,自然就容易辨別有沒有中國在背後操作。",context,"政府雖然針對假消息有一套,但是對於陰謀論可說是很難反擊。",先講會被中國反攻。,[],[],False,,1c616be2f95c6199509d7f299fb070ee,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u029,先講會被中國反攻。,context,"這邊能夠做的其實必須跟前面的能力搭配:當大家都能夠有基本的情搜能力,自然就容易辨別有沒有中國在背後操作。","我們目前的法律戰,都是五眼聯盟在幫忙打...",[],[],False,,1ef198c197db70a76aa546efa5b76a6a,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u032,"我們目前的法律戰,都是五眼聯盟在幫忙打...",context,先講會被中國反攻。,"最後,要真的反制作戰,事實上要具備一定的",[],[],False,,dc7ac5b9654f538de74c8d6b29271c76,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
