doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier
_61a59c8bd078,_61a59c8bd078_u010,"俄羅斯今年稍早耗費數週,大肆攻擊烏克蘭基礎建設,這座大壩毀損勢必會影響卡科夫卡水力發電廠運作,使烏克蘭原已存在的能源供應問題雪上加霜。",context,,"2022年10月,就在烏軍逐步收復赫松與周遭地區之際,烏克蘭總統澤倫斯基(Volodymyr Zelenskyy)敦促西方警告俄羅斯切莫破壞這座大壩,以免烏南大片地區遭受洪災,並指控俄軍在大壩內設置了炸藥。",[],[],False,,647076917b271045b2e0040096af48e2,False,03_Lai_chinatimes_news,2023-06-07 16:03:00,"俄羅斯今年稍早耗費數週,大肆攻擊烏克蘭基礎建設,這座大壩毀損勢必會影響卡科夫卡水力發電廠運作,使烏克蘭原已存在的能源供應問題雪上加霜。",True,institution_only,True,gate: strong_anchor,False,REVIEW,0.2580380737781524,,,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_61a59c8bd078,_61a59c8bd078_u014,"2022年10月,就在烏軍逐步收復赫松與周遭地區之際,烏克蘭總統澤倫斯基(Volodymyr Zelenskyy)敦促西方警告俄羅斯切莫破壞這座大壩,以免烏南大片地區遭受洪災,並指控俄軍在大壩內設置了炸藥。",context,"俄羅斯今年稍早耗費數週,大肆攻擊烏克蘭基礎建設,這座大壩毀損勢必會影響卡科夫卡水力發電廠運作,使烏克蘭原已存在的能源供應問題雪上加霜。","俄羅斯能源官員5月表示,這座水壩恐因水位上升至歷史新高而淹沒。",[],[],False,,f36f8d579f854c86544a1e720cb5b402,False,03_Lai_chinatimes_news,2023-06-07 16:03:00,"2022年10月,就在烏軍逐步收復赫松與周遭地區之際,烏克蘭總統澤倫斯基(Volodymyr Zelenskyy)敦促西方警告俄羅斯切莫破壞這座大壩,以免烏南大片地區遭受洪災,並指控俄軍在大壩內設置了炸藥。",True,institution_only,True,gate: core_election,False,REVIEW,0.3753822445869446,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_61a59c8bd078,_61a59c8bd078_u021,"俄羅斯能源官員5月表示,這座水壩恐因水位上升至歷史新高而淹沒。",claim,"2022年10月,就在烏軍逐步收復赫松與周遭地區之際,烏克蘭總統澤倫斯基(Volodymyr Zelenskyy)敦促西方警告俄羅斯切莫破壞這座大壩,以免烏南大片地區遭受洪災,並指控俄軍在大壩內設置了炸藥。",(譯者:劉文瑜/核稿:徐崇哲)1120607 澤倫斯基:烏克蘭南部水壩遭破壞 等同大規模毀滅性環境炸彈 大壩遭炸毀水淹赫松 烏克蘭人憂心生計咒罵俄羅斯 德總理指控俄俄羅斯炸毀烏克蘭水壩 阻烏軍反攻 水壩遭炸水淹烏克蘭南部城鎮村莊 逾4萬人受威脅 烏克蘭水壩遭炸毀 白宮:尚無法確定誰下毒手 烏克蘭水壩遭炸毀淹沒24聚落 150公噸機油流入第聶伯河[影] 澤倫斯基獨立日讚為自由奮戰 俄攻烏釀1死16傷 澤倫斯基見塞爾維亞總統 兩人讚會談良好且開放 2025/05/24 20:38 2025/05/24 18:55 2025/05/24 11:10 2025/05/24 10:27 2025/05/24 07:24 2025/05/24 01:22,[],[],False,,152e16b947b8a3d40e28e3a9e8aff15c,False,03_Lai_chinatimes_news,2023-06-07 16:03:00,"俄羅斯能源官員5月表示,這座水壩恐因水位上升至歷史新高而淹沒。",True,institution_only,True,gate: strong_anchor,False,REVIEW,0.257453978061676,,,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_61a59c8bd078,_61a59c8bd078_u022,(譯者:劉文瑜/核稿:徐崇哲)1120607 澤倫斯基:烏克蘭南部水壩遭破壞 等同大規模毀滅性環境炸彈 大壩遭炸毀水淹赫松 烏克蘭人憂心生計咒罵俄羅斯 德總理指控俄俄羅斯炸毀烏克蘭水壩 阻烏軍反攻 水壩遭炸水淹烏克蘭南部城鎮村莊 逾4萬人受威脅 烏克蘭水壩遭炸毀 白宮:尚無法確定誰下毒手 烏克蘭水壩遭炸毀淹沒24聚落 150公噸機油流入第聶伯河[影] 澤倫斯基獨立日讚為自由奮戰 俄攻烏釀1死16傷 澤倫斯基見塞爾維亞總統 兩人讚會談良好且開放 2025/05/24 20:38 2025/05/24 18:55 2025/05/24 11:10 2025/05/24 10:27 2025/05/24 07:24 2025/05/24 01:22,context,"俄羅斯能源官員5月表示,這座水壩恐因水位上升至歷史新高而淹沒。",,[],[],False,,14766b1b4ebcf6018eb23b374edc29bd,False,03_Lai_chinatimes_news,2023-06-07 16:03:00,"(譯者:劉文瑜/核稿:徐崇哲)1120607 澤倫斯基:烏克蘭南部水壩遭破壞 等同大規模毀滅性環境炸彈 大壩遭炸毀水淹赫松 烏克蘭人憂心生計咒罵俄羅斯 德總理指控俄俄羅斯炸毀烏克蘭水壩 阻烏軍反攻 水壩遭炸水淹烏克蘭南部城鎮村莊 逾4萬人受威脅 烏克蘭水壩遭炸毀 白宮:尚無法確定誰下毒手 烏克蘭水壩遭炸毀淹沒24聚落 150公噸機油流入第聶伯河[影] 澤倫斯基獨立日讚為自由奮戰 俄攻烏釀1死16傷 澤倫斯基見塞爾維亞總統 兩人讚會談良好且開放 2025/05/24 20:38 2025/05/24 18:55 2025/05/24 11:10 2025/05/24 10:27 2025/05/24 07:24 2025/05/24 01:22 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,institution_only,True,gate: core_election,False,KEEP,0.4469771385192871,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_24e25c822bb4,_24e25c822bb4_u023,"文末寫道:「其中一些變革聽起來可能很激進,但多數成功的運動及任何成功的企業都會與時俱進,做出重大改變。」(編輯:郭中翰)1121016 澳洲盼加強長程火力 澳美軍演展示海馬士火箭系統",context,,,[],[],False,,3e56dcb914a05ae3af37b6a053bf876a,False,03_Lai_chinatimes_news,2023-10-16 07:14:00,"文末寫道:「其中一些變革聽起來可能很激進,但多數成功的運動及任何成功的企業都會與時俱進,做出重大改變。」(編輯:郭中翰)1121016 澳洲盼加強長程火力 澳美軍演展示海馬士火箭系統 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,institution_only,True,gate: strong_anchor,False,REVIEW,0.3720384240150451,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_5072ab381178,_5072ab381178_u000,"(中央社記者王鴻國新北26日電)新北市政府今天針對副總統賴清德萬里老家案表示,空照圖以定位座標判別是新建物;",claim,,"新北市政府今天發布新聞稿指出,執政黨舉行記者會誣指新北市政府行政不中立、甚至誣陷工務局專業鑑定資料涉及造假,是以政治凌駕專業的作為,令人遺憾。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,4f71f3cd703f06e4e2b1ed4068ff7090,False,03_Lai_chinatimes_news,2023-12-26 22:58:00,"賴清德老家案 綠質疑座標定位不能套用不同年代 2023/12/26 22:58 (中央社記者王鴻國新北26日電)新北市政府今天針對副總統賴清德萬里老家案表示,空照圖以定位座標判別是新建物;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4965269565582275,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_5072ab381178,_5072ab381178_u002,"新北市政府今天發布新聞稿指出,執政黨舉行記者會誣指新北市政府行政不中立、甚至誣陷工務局專業鑑定資料涉及造假,是以政治凌駕專業的作為,令人遺憾。",claim,"(中央社記者王鴻國新北26日電)新北市政府今天針對副總統賴清德萬里老家案表示,空照圖以定位座標判別是新建物;",2024/01/14 20:34 2024/01/14 20:09,[],[],False,,5fc219523e25048adf40a07cfbbdaa0b,False,03_Lai_chinatimes_news,2023-12-26 22:58:00,"新北市政府今天發布新聞稿指出,執政黨舉行記者會誣指新北市政府行政不中立、甚至誣陷工務局專業鑑定資料涉及造假,是以政治凌駕專業的作為,令人遺憾。",True,institution_only,False,,False,KEEP,0.4815636277198791,,,False,REVIEW,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_5072ab381178,_5072ab381178_u010,2024/01/14 20:34 2024/01/14 20:09,claim,"新北市政府今天發布新聞稿指出,執政黨舉行記者會誣指新北市政府行政不中立、甚至誣陷工務局專業鑑定資料涉及造假,是以政治凌駕專業的作為,令人遺憾。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""社宅|housing""]",True,campaigning,62fce40814491608ccc396afbc4c3097,False,03_Lai_chinatimes_news,2023-12-26 22:58:00,"(編輯:郭諭儒)1121226 投票日前夕 全國46人妨害選舉收押、287人涉境外勢力介選 賴清德凱道造勢提4保證 籲選民不分票:民主不是大風吹 新北稱賴老家重建即為新建 議員批被打臉不認錯 民進黨批侯包租公剝削學生 凱旋苑改社宅話術閃爭議 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5930753946304321,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_248cd7e4418d,_248cd7e4418d_u000,"賴清德憶盲腸炎開刀 母親退同學募款:人情你怎麼還 2023/5/12 21:42 (5/12 21:56 更新) (中央社記者溫貴香台北12日電)母親節前夕,民進黨2024總統參選人賴清德發布影片談到「我的阿母」時表示,父親早逝,母親為養育6個孩子早出晚歸、四處打工;",claim,,"備戰2024總統選舉,賴清德日前開通個人YouTube頻道推出「看見,賴清德」系列影片,時值母親節前夕,今天晚間釋出第2集「我的阿母」影片。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,ce0c9b04bfba45effde381befcf7391b,False,03_Lai_chinatimes_news,2023-05-12 21:42:00,"賴清德憶盲腸炎開刀 母親退同學募款:人情你怎麼還 2023/5/12 21:42 (5/12 21:56 更新) (中央社記者溫貴香台北12日電)母親節前夕,民進黨2024總統參選人賴清德發布影片談到「我的阿母」時表示,父親早逝,母親為養育6個孩子早出晚歸、四處打工;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5751990675926208,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_248cd7e4418d,_248cd7e4418d_u003,"備戰2024總統選舉,賴清德日前開通個人YouTube頻道推出「看見,賴清德」系列影片,時值母親節前夕,今天晚間釋出第2集「我的阿母」影片。",context,"賴清德憶盲腸炎開刀 母親退同學募款:人情你怎麼還 2023/5/12 21:42 (5/12 21:56 更新) (中央社記者溫貴香台北12日電)母親節前夕,民進黨2024總統參選人賴清德發布影片談到「我的阿母」時表示,父親早逝,母親為養育6個孩子早出晚歸、四處打工;","賴清德在影片裡表示,他還很小時、父親就過世,讀小學時是跟祖父一起睡,印象最深刻的是,祖父與當地勞工共組聚樂社,廟會或殯葬都會去演出,有一段時間晚上,他也跟著練。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,19085cdc7b08500950c294b50debef70,False,03_Lai_chinatimes_news,2023-05-12 21:42:00,"備戰2024總統選舉,賴清德日前開通個人YouTube頻道推出「看見,賴清德」系列影片,時值母親節前夕,今天晚間釋出第2集「我的阿母」影片。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.2543746531009674,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_248cd7e4418d,_248cd7e4418d_u004,"賴清德在影片裡表示,他還很小時、父親就過世,讀小學時是跟祖父一起睡,印象最深刻的是,祖父與當地勞工共組聚樂社,廟會或殯葬都會去演出,有一段時間晚上,他也跟著練。",claim,"備戰2024總統選舉,賴清德日前開通個人YouTube頻道推出「看見,賴清德」系列影片,時值母親節前夕,今天晚間釋出第2集「我的阿母」影片。",(編輯:林克倫)1120512 侯友宜不排斥侯習會 促賴清德說清贊成或反對台獨 賴清德:擴大國際合作 引領價值外交新時代,"[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,0355e3dfab4c11dbc47074b7bc8bc148,False,03_Lai_chinatimes_news,2023-05-12 21:42:00,"賴清德在影片裡表示,他還很小時、父親就過世,讀小學時是跟祖父一起睡,印象最深刻的是,祖父與當地勞工共組聚樂社,廟會或殯葬都會去演出,有一段時間晚上,他也跟著練。",True,cooccur: actor×institution,True,gate: actor×inst,False,DROP,0.1387580782175064,REVIEW,0.0181543231010437,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_248cd7e4418d,_248cd7e4418d_u013,(編輯:林克倫)1120512 侯友宜不排斥侯習會 促賴清德說清贊成或反對台獨 賴清德:擴大國際合作 引領價值外交新時代,claim,"賴清德在影片裡表示,他還很小時、父親就過世,讀小學時是跟祖父一起睡,印象最深刻的是,祖父與當地勞工共組聚樂社,廟會或殯葬都會去演出,有一段時間晚上,他也跟著練。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}]",[],False,,fbda25505d991c4cf36f87dd91241994,False,03_Lai_chinatimes_news,2023-05-12 21:42:00,"(編輯:林克倫)1120512 侯友宜不排斥侯習會 促賴清德說清贊成或反對台獨 賴清德:擴大國際合作 引領價值外交新時代 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5253512859344482,,,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_7111c7e2ea51,_7111c7e2ea51_u000,"選前之夜賴清德侯友宜新北拚場 柯文哲凱道衝刺【圖輯】 2024/1/12 18:14 (1/12 23:13 更新) (中央社網站12日電)2024總統立委選舉明天投票,藍綠白候選人在今晚選前之夜舉辦大型造勢活動,把握最後機會全力催票。",context,,"民進黨總統候選人賴清德先赴本命區台南造勢,再到新北衝刺,國民黨總統候選人侯友宜回到大本營新北拉抬聲勢,民眾黨總統候選人柯文哲在凱道辦造勢晚會。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]",[],True,campaigning,8518d3d888484c4d0cff728e7643ec17,False,03_Lai_chinatimes_news,2024-01-12 18:14:00,"選前之夜賴清德侯友宜新北拚場 柯文哲凱道衝刺【圖輯】 2024/1/12 18:14 (1/12 23:13 更新) (中央社網站12日電)2024總統立委選舉明天投票,藍綠白候選人在今晚選前之夜舉辦大型造勢活動,把握最後機會全力催票。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6432455778121948,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_7111c7e2ea51,_7111c7e2ea51_u001,"民進黨總統候選人賴清德先赴本命區台南造勢,再到新北衝刺,國民黨總統候選人侯友宜回到大本營新北拉抬聲勢,民眾黨總統候選人柯文哲在凱道辦造勢晚會。",context,"選前之夜賴清德侯友宜新北拚場 柯文哲凱道衝刺【圖輯】 2024/1/12 18:14 (1/12 23:13 更新) (中央社網站12日電)2024總統立委選舉明天投票,藍綠白候選人在今晚選前之夜舉辦大型造勢活動,把握最後機會全力催票。",(編輯:趙敏雅)1130112 (編輯:趙敏雅)1130112 台鐵估單日最高運量近76萬人 超過2020年總統大選 2024總統立委大選須知 投票地點流程必帶物品一篇看懂 賴清德:侯友宜切割馬英九 顯然是為了選舉 侯友宜喊藍白沒合選票合 柯文哲:每天操作棄保沒其他招 選戰倒數侯友宜台中掃街 籲支持者要有危機感拉票投票 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 13日零時起禁拉票 LINE臉書IG抖音助選最重罰200萬 總統立委選舉公報這裡查 柯文哲賴清德侯友宜學經歷政見一次看 圖解大選選舉歷史數據 回顧政黨版圖變化與國會席次消長 生技、電力股走強 台股17600點關卡震盪 陸學者:台灣三黨,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],True,campaigning,0a81bdc0a1944c49654ea5bb12cdfce2,False,03_Lai_chinatimes_news,2024-01-12 18:14:00,"民進黨總統候選人賴清德先赴本命區台南造勢,再到新北衝刺,國民黨總統候選人侯友宜回到大本營新北拉抬聲勢,民眾黨總統候選人柯文哲在凱道辦造勢晚會。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6087899208068848,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_7111c7e2ea51,_7111c7e2ea51_u002,(編輯:趙敏雅)1130112 (編輯:趙敏雅)1130112 台鐵估單日最高運量近76萬人 超過2020年總統大選 2024總統立委大選須知 投票地點流程必帶物品一篇看懂 賴清德:侯友宜切割馬英九 顯然是為了選舉 侯友宜喊藍白沒合選票合 柯文哲:每天操作棄保沒其他招 選戰倒數侯友宜台中掃街 籲支持者要有危機感拉票投票 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 13日零時起禁拉票 LINE臉書IG抖音助選最重罰200萬 總統立委選舉公報這裡查 柯文哲賴清德侯友宜學經歷政見一次看 圖解大選選舉歷史數據 回顧政黨版圖變化與國會席次消長 生技、電力股走強 台股17600點關卡震盪 陸學者:台灣三黨,claim,"民進黨總統候選人賴清德先赴本命區台南造勢,再到新北衝刺,國民黨總統候選人侯友宜回到大本營新北拉抬聲勢,民眾黨總統候選人柯文哲在凱道辦造勢晚會。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]",[],True,debate/manifesto,7ec6fae34ba2e44cc02bf5de90eb7e80,False,03_Lai_chinatimes_news,2024-01-12 18:14:00,(編輯:趙敏雅)1130112 (編輯:趙敏雅)1130112 台鐵估單日最高運量近76萬人 超過2020年總統大選 2024總統立委大選須知 投票地點流程必帶物品一篇看懂 賴清德:侯友宜切割馬英九 顯然是為了選舉 侯友宜喊藍白沒合選票合 柯文哲:每天操作棄保沒其他招 選戰倒數侯友宜台中掃街 籲支持者要有危機感拉票投票 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 13日零時起禁拉票 LINE臉書IG抖音助選最重罰200萬 總統立委選舉公報這裡查 柯文哲賴清德侯友宜學經歷政見一次看 圖解大選選舉歷史數據 回顧政黨版圖變化與國會席次消長 生技、電力股走強 台股17600點關卡震盪 陸學者:台灣三黨,True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_434d2e39b3e4,_434d2e39b3e4_u000,"(11/7 10:26 更新) (中央社記者葉素萍台北31日電)外界看好民進黨總統參選人賴清德搭檔駐美代表蕭美琴參選2024正副總統,賴清德在電視專訪透露,副手口袋名單有6人,包含蕭美琴、競辦國政召集人鄭麗君,男女都有;",context,,"至於蕭美琴是否為「優先名單的優先之上」,他說:「yeah,你可以這樣講。」 賴清德首度鬆口 副手人選優先考慮女性 賴清德競總核心成員曝光 邱義仁姚立明等人入列 賴清德接受主持人李四端專訪,節目今晚釋出短篇預告。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,3727fca00c750a629c1fac81d9f546fa,False,03_Lai_chinatimes_news,2023-10-31 22:07:00,"賴清德指副手口袋名單有6人 蕭美琴是優先之上 2023/10/31 22:07 (11/7 10:26 更新) (中央社記者葉素萍台北31日電)外界看好民進黨總統參選人賴清德搭檔駐美代表蕭美琴參選2024正副總統,賴清德在電視專訪透露,副手口袋名單有6人,包含蕭美琴、競辦國政召集人鄭麗君,男女都有;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5874838829040527,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_434d2e39b3e4,_434d2e39b3e4_u001,"至於蕭美琴是否為「優先名單的優先之上」,他說:「yeah,你可以這樣講。」 賴清德首度鬆口 副手人選優先考慮女性 賴清德競總核心成員曝光 邱義仁姚立明等人入列 賴清德接受主持人李四端專訪,節目今晚釋出短篇預告。",claim,"(11/7 10:26 更新) (中央社記者葉素萍台北31日電)外界看好民進黨總統參選人賴清德搭檔駐美代表蕭美琴參選2024正副總統,賴清德在電視專訪透露,副手口袋名單有6人,包含蕭美琴、競辦國政召集人鄭麗君,男女都有;","外界關切副手人選,賴清德透露,現在的確有很多副手人選在考量,社會討論最多的是蕭美琴、鄭麗君,此外,包括科技界、文化界人士,都有人推薦,目前有6人,以女性居多、男性少數,接下來要先公布不分區立委人選,在登記前才公布副總統人選。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,7404002104093aa192c7b48f26bf6f89,False,03_Lai_chinatimes_news,2023-10-31 22:07:00,"至於蕭美琴是否為「優先名單的優先之上」,他說:「yeah,你可以這樣講。」 賴清德首度鬆口 副手人選優先考慮女性 賴清德競總核心成員曝光 邱義仁姚立明等人入列 賴清德接受主持人李四端專訪,節目今晚釋出短篇預告。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4448463320732116,,,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_434d2e39b3e4,_434d2e39b3e4_u002,"外界關切副手人選,賴清德透露,現在的確有很多副手人選在考量,社會討論最多的是蕭美琴、鄭麗君,此外,包括科技界、文化界人士,都有人推薦,目前有6人,以女性居多、男性少數,接下來要先公布不分區立委人選,在登記前才公布副總統人選。",context,"至於蕭美琴是否為「優先名單的優先之上」,他說:「yeah,你可以這樣講。」 賴清德首度鬆口 副手人選優先考慮女性 賴清德競總核心成員曝光 邱義仁姚立明等人入列 賴清德接受主持人李四端專訪,節目今晚釋出短篇預告。","賴清德表示,會優先考量女性副總統,但6人名單中不只有蕭美琴跟鄭麗君,還有其他女性,暫時不能透露,怕造成對方困擾。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,3ea9625e6854ee56532cf621d4399186,False,03_Lai_chinatimes_news,2023-10-31 22:07:00,"外界關切副手人選,賴清德透露,現在的確有很多副手人選在考量,社會討論最多的是蕭美琴、鄭麗君,此外,包括科技界、文化界人士,都有人推薦,目前有6人,以女性居多、男性少數,接下來要先公布不分區立委人選,在登記前才公布副總統人選。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_434d2e39b3e4,_434d2e39b3e4_u003,"賴清德表示,會優先考量女性副總統,但6人名單中不只有蕭美琴跟鄭麗君,還有其他女性,暫時不能透露,怕造成對方困擾。",claim,"外界關切副手人選,賴清德透露,現在的確有很多副手人選在考量,社會討論最多的是蕭美琴、鄭麗君,此外,包括科技界、文化界人士,都有人推薦,目前有6人,以女性居多、男性少數,接下來要先公布不分區立委人選,在登記前才公布副總統人選。",蕭美琴:持續投入台美關係 被問賴蕭配 賴清德:蕭美琴是外交重要資產但未談到選舉 藍白政黨協商達立委席次最大化共識 總統人選還待談 郭台銘賴佩霞11/1赴北市選委會遞交連署書 徐春鶯爭議延燒 陳建仁籲各政黨所推人選應捍衛主權 民進黨主委選舉英系席次銳減 親賴陣營擁半邊天 美學者評520演說:中國作最大惡意解讀 美反應平穩 蕭副總統:台灣有意願能力成全球衛生體系一分子 福爾摩沙俱樂部賀賴總統就職 並嚴重關切中國軍演 2025/05/20 12:24 2025/05/15 13:01 2025/05/15 11:38 2025/05/11 11:16 2025/05/08 13:16 2025/05/08 12:15,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,6522eaedf7a49ab74244dd6c99829c1f,False,03_Lai_chinatimes_news,2023-10-31 22:07:00,"賴清德表示,會優先考量女性副總統,但6人名單中不只有蕭美琴跟鄭麗君,還有其他女性,暫時不能透露,怕造成對方困擾。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3591561019420624,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
_434d2e39b3e4,_434d2e39b3e4_u007,蕭美琴:持續投入台美關係 被問賴蕭配 賴清德:蕭美琴是外交重要資產但未談到選舉 藍白政黨協商達立委席次最大化共識 總統人選還待談 郭台銘賴佩霞11/1赴北市選委會遞交連署書 徐春鶯爭議延燒 陳建仁籲各政黨所推人選應捍衛主權 民進黨主委選舉英系席次銳減 親賴陣營擁半邊天 美學者評520演說:中國作最大惡意解讀 美反應平穩 蕭副總統:台灣有意願能力成全球衛生體系一分子 福爾摩沙俱樂部賀賴總統就職 並嚴重關切中國軍演 2025/05/20 12:24 2025/05/15 13:01 2025/05/15 11:38 2025/05/11 11:16 2025/05/08 13:16 2025/05/08 12:15,claim,"賴清德表示,會優先考量女性副總統,但6人名單中不只有蕭美琴跟鄭麗君,還有其他女性,暫時不能透露,怕造成對方困擾。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],True,legislative,43f028db39d38114e482396862a96bec,False,03_Lai_chinatimes_news,2023-10-31 22:07:00,"蕭美琴:持續投入台美關係 被問賴蕭配 賴清德:蕭美琴是外交重要資產但未談到選舉 藍白政黨協商達立委席次最大化共識 總統人選還待談 郭台銘賴佩霞11/1赴北市選委會遞交連署書 徐春鶯爭議延燒 陳建仁籲各政黨所推人選應捍衛主權 民進黨主委選舉英系席次銳減 親賴陣營擁半邊天 美學者評520演說:中國作最大惡意解讀 美反應平穩 蕭副總統:台灣有意願能力成全球衛生體系一分子 福爾摩沙俱樂部賀賴總統就職 並嚴重關切中國軍演 2025/05/20 12:24 2025/05/15 13:01 2025/05/15 11:38 2025/05/11 11:16 2025/05/08 13:16 2025/05/08 12:15 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1
