doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier
_e33fcb164b0c,_e33fcb164b0c_u002,"包括桃園市長張善政、立委呂玉玲、魯明哲及多位市議員今晚均陪同侯友宜出席平鎮褒忠祠義民廟所辦理桃園客家義民祭活動,侯、張兩人並共同頒贈「忠烈垂範」的牌匾給廟方。",context,"〔記者李容萍/桃園報導〕國民黨總統參選人侯友宜今晚前往桃園市出席平鎮褒忠祠義民廟辦理桃園客家義民祭活動,由於該廟主委范振修(現任國策顧問)日前已獲聘為民進黨總統參選人賴清德桃園競選總部主委,侯此行被外界視為拔樁意味濃厚,侯友宜冷回說,自己曾在桃園服務過,很多客家鄉親都支持他。","由於褒忠祠義民廟主委范振修是賴清德桃園競選總部主委,侯友宜被詢及此行是來拔樁?","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,aa56cc102e72b637163d79c49f5aa3b8,FALSE,01_Ho_ltn_news,2023/9/5 0:18,"包括桃園市長張善政、立委呂玉玲、魯明哲及多位市議員今晚均陪同侯友宜出席平鎮褒忠祠義民廟所辦理桃園客家義民祭活動,侯、張兩人並共同頒贈「忠烈垂範」的牌匾給廟方。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.541508675,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_e33fcb164b0c,_e33fcb164b0c_u003,"由於褒忠祠義民廟主委范振修是賴清德桃園競選總部主委,侯友宜被詢及此行是來拔樁?",context,"包括桃園市長張善政、立委呂玉玲、魯明哲及多位市議員今晚均陪同侯友宜出席平鎮褒忠祠義民廟所辦理桃園客家義民祭活動,侯、張兩人並共同頒贈「忠烈垂範」的牌匾給廟方。","侯友宜(中)前往桃園市平鎮褒忠祠義民廟出席客家義民祭活動,該廟主委、也是國策顧問范振修(右)日前才獲聘民進黨總統參選人賴清德桃園市競選總部主委,侯此行拔樁意味濃厚。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,adb8a1f9b411ad1c13c166be024fa563,FALSE,01_Ho_ltn_news,2023/9/5 0:18,"由於褒忠祠義民廟主委范振修是賴清德桃園競選總部主委,侯友宜被詢及此行是來拔樁?",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.482847303,,,FALSE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_e33fcb164b0c,_e33fcb164b0c_u006,"侯友宜(中)前往桃園市平鎮褒忠祠義民廟出席客家義民祭活動,該廟主委、也是國策顧問范振修(右)日前才獲聘民進黨總統參選人賴清德桃園市競選總部主委,侯此行拔樁意味濃厚。",context,"由於褒忠祠義民廟主委范振修是賴清德桃園競選總部主委,侯友宜被詢及此行是來拔樁?",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],FALSE,,69f3a0ee4bb1d30405117f59b3257f85,FALSE,01_Ho_ltn_news,2023/9/5 0:18,"侯友宜(中)前往桃園市平鎮褒忠祠義民廟出席客家義民祭活動,該廟主委、也是國策顧問范振修(右)日前才獲聘民進黨總統參選人賴清德桃園市競選總部主委,侯此行拔樁意味濃厚。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.567909122,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_8c5d67deb4d7,_8c5d67deb4d7_u000,"前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,侯友宜即將和獨立總統參選人郭台銘、民眾黨主席柯文哲舉行3人會談。",context,,"〔記者吳亮儀/台北報導〕前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,侯友宜即將和獨立總統參選人郭台銘、民眾黨主席柯文哲舉行3人會談。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],FALSE,,1ed880be1eae69d0b070ae6d869f5ab4,FALSE,01_Ho_ltn_news,2023/11/23 17:14,"前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,侯友宜即將和獨立總統參選人郭台銘、民眾黨主席柯文哲舉行3人會談。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.563735545,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_8c5d67deb4d7,_8c5d67deb4d7_u001,"〔記者吳亮儀/台北報導〕前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,侯友宜即將和獨立總統參選人郭台銘、民眾黨主席柯文哲舉行3人會談。",context,"前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,侯友宜即將和獨立總統參選人郭台銘、民眾黨主席柯文哲舉行3人會談。","對於馬英九也到場參加,郭台銘陣營發言人黃士修表示,歡迎侯友宜市長邀請馬前總統蒞臨見證這個歷史時刻,「前提是三方能夠談成在野整合,並非郭董和柯主席邀請馬前總統」。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],FALSE,,ac803fad1f28d7642f245929d330e66a,FALSE,01_Ho_ltn_news,2023/11/23 17:14,"(記者塗建榮攝) 2023/11/23 17:14 〔記者吳亮儀/台北報導〕前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,侯友宜即將和獨立總統參選人郭台銘、民眾黨主席柯文哲舉行3人會談。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.616392851,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_8c5d67deb4d7,_8c5d67deb4d7_u002,"對於馬英九也到場參加,郭台銘陣營發言人黃士修表示,歡迎侯友宜市長邀請馬前總統蒞臨見證這個歷史時刻,「前提是三方能夠談成在野整合,並非郭董和柯主席邀請馬前總統」。",claim,"〔記者吳亮儀/台北報導〕前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,侯友宜即將和獨立總統參選人郭台銘、民眾黨主席柯文哲舉行3人會談。","前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,獨立總統參選人郭台銘和民眾黨主席柯文哲也抵達現場。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,e9b4de2b41d2aa978040ff7fd2b07e2a,FALSE,01_Ho_ltn_news,2023/11/23 17:14,"對於馬英九也到場參加,郭台銘陣營發言人黃士修表示,歡迎侯友宜市長邀請馬前總統蒞臨見證這個歷史時刻,「前提是三方能夠談成在野整合,並非郭董和柯主席邀請馬前總統」。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.599016011,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_8c5d67deb4d7,_8c5d67deb4d7_u004,"前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,獨立總統參選人郭台銘和民眾黨主席柯文哲也抵達現場。",context,"對於馬英九也到場參加,郭台銘陣營發言人黃士修表示,歡迎侯友宜市長邀請馬前總統蒞臨見證這個歷史時刻,「前提是三方能夠談成在野整合,並非郭董和柯主席邀請馬前總統」。",,"[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],FALSE,,263356c36af7f36d860d5b70e7f7f2be,FALSE,01_Ho_ltn_news,2023/11/23 17:14,"前總統馬英九、國民黨總統參選人侯友宜、主席朱立倫在傍晚16時45分抵達君悅飯店,獨立總統參選人郭台銘和民眾黨主席柯文哲也抵達現場。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.47024405,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_0b921e9a7ed7,_0b921e9a7ed7_u000,"陸委會諮詢委員表示,中共會利用宗教交流作為情報活動的一環,藉以蒐集台灣民情資料。",claim,,"圖為今年6月新北市三重先嗇宮與中國甘肅省台辦共祭伏羲,被質疑有統戰疑慮。",[],[],FALSE,,1b4de84d21de7721cef201078473f16c,FALSE,01_Ho_ltn_news,2023/12/8 15:38,"陸委會諮詢委員表示,中共會利用宗教交流作為情報活動的一環,藉以蒐集台灣民情資料。",TRUE,institution_only,TRUE,gate: strong_anchor,FALSE,REVIEW,0.41159308,,,FALSE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_0b921e9a7ed7,_0b921e9a7ed7_u001,"圖為今年6月新北市三重先嗇宮與中國甘肅省台辦共祭伏羲,被質疑有統戰疑慮。",context,"陸委會諮詢委員表示,中共會利用宗教交流作為情報活動的一環,藉以蒐集台灣民情資料。","〔記者鍾麗華/台北報導〕陸委會於日前舉行第52次諮詢委員會議,主題為「近期中共對台文化宗教交流策略之觀察」,與會諮詢委員表示,中共官方策辦之宗教文化活動,都會提及政治語言「為國家謀統一」、「為民族謀復興」等語,甚至也會利用宗教交流作為情報活動的一環,藉以蒐集台灣民情資料。",[],[],FALSE,,9b5c85bf51aa73ccc791e3a4ac92ff35,FALSE,01_Ho_ltn_news,2023/12/8 15:38,"圖為今年6月新北市三重先嗇宮與中國甘肅省台辦共祭伏羲,被質疑有統戰疑慮。",TRUE,institution_only,FALSE,,FALSE,KEEP,0.639010608,,,FALSE,REVIEW,01_news_datasets/01_Ho_ltn_news_units.csv,1
_0b921e9a7ed7,_0b921e9a7ed7_u002,"〔記者鍾麗華/台北報導〕陸委會於日前舉行第52次諮詢委員會議,主題為「近期中共對台文化宗教交流策略之觀察」,與會諮詢委員表示,中共官方策辦之宗教文化活動,都會提及政治語言「為國家謀統一」、「為民族謀復興」等語,甚至也會利用宗教交流作為情報活動的一環,藉以蒐集台灣民情資料。",claim,"圖為今年6月新北市三重先嗇宮與中國甘肅省台辦共祭伏羲,被質疑有統戰疑慮。","學者引言報告指出,中共近10年對台策略的核心是「大統戰」,強化黨機器直接領導與監督兩岸交流作為。",[],[],FALSE,,87c0721a696d4c294956b5cbfa78554d,FALSE,01_Ho_ltn_news,2023/12/8 15:38,"(資料照) 2023/12/08 15:38 〔記者鍾麗華/台北報導〕陸委會於日前舉行第52次諮詢委員會議,主題為「近期中共對台文化宗教交流策略之觀察」,與會諮詢委員表示,中共官方策辦之宗教文化活動,都會提及政治語言「為國家謀統一」、「為民族謀復興」等語,甚至也會利用宗教交流作為情報活動的一環,藉以蒐集台灣民情資料。",TRUE,institution_only,TRUE,gate: taiwanicity=2,TRUE,KEEP,1,KEEP,1,FALSE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_0b921e9a7ed7,_0b921e9a7ed7_u003,"學者引言報告指出,中共近10年對台策略的核心是「大統戰」,強化黨機器直接領導與監督兩岸交流作為。",claim,"〔記者鍾麗華/台北報導〕陸委會於日前舉行第52次諮詢委員會議,主題為「近期中共對台文化宗教交流策略之觀察」,與會諮詢委員表示,中共官方策辦之宗教文化活動,都會提及政治語言「為國家謀統一」、「為民族謀復興」等語,甚至也會利用宗教交流作為情報活動的一環,藉以蒐集台灣民情資料。","疫後兩岸文化宗教交流看似大幅度回溫,但在中共「宗教中國化」的發展策略下,近期交流活動內涵已有所改變,為塑造其「宗教祖國」以吸引信眾赴中,官方主導色彩加重,交流活動中充滿各式統戰或政治語言,民間自主參與度下降,表面看似維持兩岸交流形式,但內涵已發生質變。",[],"[""兩岸|cross-strait""]",FALSE,,cb8c7f0f8c8cf4efae32b272d7e0fb92,FALSE,01_Ho_ltn_news,2023/12/8 15:38,"學者引言報告指出,中共近10年對台策略的核心是「大統戰」,強化黨機器直接領導與監督兩岸交流作為。",TRUE,institution_only,TRUE,gate: 2 inst terms,FALSE,KEEP,0.468968272,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_0b921e9a7ed7,_0b921e9a7ed7_u004,"疫後兩岸文化宗教交流看似大幅度回溫,但在中共「宗教中國化」的發展策略下,近期交流活動內涵已有所改變,為塑造其「宗教祖國」以吸引信眾赴中,官方主導色彩加重,交流活動中充滿各式統戰或政治語言,民間自主參與度下降,表面看似維持兩岸交流形式,但內涵已發生質變。",context,"學者引言報告指出,中共近10年對台策略的核心是「大統戰」,強化黨機器直接領導與監督兩岸交流作為。","有委員觀察到,中共「20大」報告提及「安全」高達91次,在現階段中共高舉政治安全前提下,中共亦常將「安全」因素融入兩岸文化宗教交流活動,加大中共官方主導角色,強化統戰力道,交流活動呈現空洞化、形式化,如中共邀請我宗教團體赴中必定強調「心靈契合」、「融合發展」。",[],"[""兩岸|cross-strait""]",FALSE,,754a57a70dcf7044cadafc519ba65334,FALSE,01_Ho_ltn_news,2023/12/8 15:38,"疫後兩岸文化宗教交流看似大幅度回溫,但在中共「宗教中國化」的發展策略下,近期交流活動內涵已有所改變,為塑造其「宗教祖國」以吸引信眾赴中,官方主導色彩加重,交流活動中充滿各式統戰或政治語言,民間自主參與度下降,表面看似維持兩岸交流形式,但內涵已發生質變。",TRUE,institution_only,TRUE,gate: 2 inst terms,FALSE,REVIEW,0.365801513,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_0b921e9a7ed7,_0b921e9a7ed7_u005,"有委員觀察到,中共「20大」報告提及「安全」高達91次,在現階段中共高舉政治安全前提下,中共亦常將「安全」因素融入兩岸文化宗教交流活動,加大中共官方主導角色,強化統戰力道,交流活動呈現空洞化、形式化,如中共邀請我宗教團體赴中必定強調「心靈契合」、「融合發展」。",claim,"疫後兩岸文化宗教交流看似大幅度回溫,但在中共「宗教中國化」的發展策略下,近期交流活動內涵已有所改變,為塑造其「宗教祖國」以吸引信眾赴中,官方主導色彩加重,交流活動中充滿各式統戰或政治語言,民間自主參與度下降,表面看似維持兩岸交流形式,但內涵已發生質變。","與會委員分析,中共主張無神論,中共黨領導一切,宗教從屬於黨之下,對台文化宗教交流也是結合其內部政治發展與政策需要,如對台宗教交流主推項目,早期推動「宗教直航」,現則搭配「宗教祖國」、「兩岸一家親」、「融合發展」等中方政策,以及設立約20多個宗教類的海峽兩岸交流基地,凸顯中共對宗教的政治利用遠大於宗教信仰本質,並藉此擴大發揮對台影響力。",[],"[""兩岸|cross-strait""]",FALSE,,2838bb8d58e7e9c90c001510fa7a4de0,FALSE,01_Ho_ltn_news,2023/12/8 15:38,"有委員觀察到,中共「20大」報告提及「安全」高達91次,在現階段中共高舉政治安全前提下,中共亦常將「安全」因素融入兩岸文化宗教交流活動,加大中共官方主導角色,強化統戰力道,交流活動呈現空洞化、形式化,如中共邀請我宗教團體赴中必定強調「心靈契合」、「融合發展」。",TRUE,institution_only,TRUE,gate: 3 inst terms,FALSE,KEEP,0.460781664,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_0b921e9a7ed7,_0b921e9a7ed7_u006,"與會委員分析,中共主張無神論,中共黨領導一切,宗教從屬於黨之下,對台文化宗教交流也是結合其內部政治發展與政策需要,如對台宗教交流主推項目,早期推動「宗教直航」,現則搭配「宗教祖國」、「兩岸一家親」、「融合發展」等中方政策,以及設立約20多個宗教類的海峽兩岸交流基地,凸顯中共對宗教的政治利用遠大於宗教信仰本質,並藉此擴大發揮對台影響力。",claim,"有委員觀察到,中共「20大」報告提及「安全」高達91次,在現階段中共高舉政治安全前提下,中共亦常將「安全」因素融入兩岸文化宗教交流活動,加大中共官方主導角色,強化統戰力道,交流活動呈現空洞化、形式化,如中共邀請我宗教團體赴中必定強調「心靈契合」、「融合發展」。","有委員提醒,面對中共以宗教文化交流活動對台進行統戰滲透,且近期不斷發生國人赴中遭遇到人身自由與安全受侵害事件,政府應主動與我宗教界相關人士及團體保持互動,提供赴陸交流相關注意事項,並將中共統戰手法及赴中交流安全與風險案例資訊充分揭露,避免我民間團體赴中遭遇人身安全風險。",[],"[""兩岸|cross-strait""]",FALSE,,c1f61c1e8d8d65a63a7dd4b3e7054254,FALSE,01_Ho_ltn_news,2023/12/8 15:38,"與會委員分析,中共主張無神論,中共黨領導一切,宗教從屬於黨之下,對台文化宗教交流也是結合其內部政治發展與政策需要,如對台宗教交流主推項目,早期推動「宗教直航」,現則搭配「宗教祖國」、「兩岸一家親」、「融合發展」等中方政策,以及設立約20多個宗教類的海峽兩岸交流基地,凸顯中共對宗教的政治利用遠大於宗教信仰本質,並藉此擴大發揮對台影響力。",TRUE,institution_only,TRUE,gate: strong_anchor,FALSE,KEEP,0.444524497,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_0b921e9a7ed7,_0b921e9a7ed7_u007,"有委員提醒,面對中共以宗教文化交流活動對台進行統戰滲透,且近期不斷發生國人赴中遭遇到人身自由與安全受侵害事件,政府應主動與我宗教界相關人士及團體保持互動,提供赴陸交流相關注意事項,並將中共統戰手法及赴中交流安全與風險案例資訊充分揭露,避免我民間團體赴中遭遇人身安全風險。",context,"與會委員分析,中共主張無神論,中共黨領導一切,宗教從屬於黨之下,對台文化宗教交流也是結合其內部政治發展與政策需要,如對台宗教交流主推項目,早期推動「宗教直航」,現則搭配「宗教祖國」、「兩岸一家親」、「融合發展」等中方政策,以及設立約20多個宗教類的海峽兩岸交流基地,凸顯中共對宗教的政治利用遠大於宗教信仰本質,並藉此擴大發揮對台影響力。","與會委員也認為,中國歷經文化大革命,宗教信仰傳承出現斷層,由於台灣宗教文化及相關儀軌保存完整,我在宗教信仰自由層次是有絕對優勢,兩岸宗教交流應多導向宗教信仰層面,善加運用台灣宗教軟實力與優勢,傳遞我宗教信仰自由與多元價值,讓兩岸宗教交流發揮其應有的效益。",[],[],FALSE,,27532124dad5eef76e03f7449f1f9949,FALSE,01_Ho_ltn_news,2023/12/8 15:38,"有委員提醒,面對中共以宗教文化交流活動對台進行統戰滲透,且近期不斷發生國人赴中遭遇到人身自由與安全受侵害事件,政府應主動與我宗教界相關人士及團體保持互動,提供赴陸交流相關注意事項,並將中共統戰手法及赴中交流安全與風險案例資訊充分揭露,避免我民間團體赴中遭遇人身安全風險。",TRUE,institution_only,TRUE,gate: 3 inst terms,FALSE,KEEP,0.464096665,,,FALSE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_0b921e9a7ed7,_0b921e9a7ed7_u008,"與會委員也認為,中國歷經文化大革命,宗教信仰傳承出現斷層,由於台灣宗教文化及相關儀軌保存完整,我在宗教信仰自由層次是有絕對優勢,兩岸宗教交流應多導向宗教信仰層面,善加運用台灣宗教軟實力與優勢,傳遞我宗教信仰自由與多元價值,讓兩岸宗教交流發揮其應有的效益。",claim,"有委員提醒,面對中共以宗教文化交流活動對台進行統戰滲透,且近期不斷發生國人赴中遭遇到人身自由與安全受侵害事件,政府應主動與我宗教界相關人士及團體保持互動,提供赴陸交流相關注意事項,並將中共統戰手法及赴中交流安全與風險案例資訊充分揭露,避免我民間團體赴中遭遇人身安全風險。",,[],"[""兩岸|cross-strait""]",FALSE,,1659d65c10fd1d5e20fd5f5b44264eed,FALSE,01_Ho_ltn_news,2023/12/8 15:38,"與會委員也認為,中國歷經文化大革命,宗教信仰傳承出現斷層,由於台灣宗教文化及相關儀軌保存完整,我在宗教信仰自由層次是有絕對優勢,兩岸宗教交流應多導向宗教信仰層面,善加運用台灣宗教軟實力與優勢,傳遞我宗教信仰自由與多元價值,讓兩岸宗教交流發揮其應有的效益。",TRUE,institution_only,TRUE,gate: strong_anchor,FALSE,KEEP,0.473049223,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_77e044c03d46,_77e044c03d46_u002,"〔記者施曉光/台北報導〕國民黨總統徵召人選本月內將出爐,該黨文傳會主委林寬裕今日受訪指出,5月一定可以完成徵召,時間可能在17日或24日,黨主席朱立倫已經說過,會按既定進度,結合所有可以結合的力量,並按既定時程推出大家期待的人選。",claim,,"林寬裕指出,他不知道是否有約見這件事情,朱立倫已經說過,會參考民調以及社會聲音、黨內從政同志的意見,再決定人選,他並沒聽說要約郭、侯兩人。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],FALSE,,d86d8c0ad56b4d63d1dbeb1d039413e5,FALSE,01_Ho_ltn_news,2023/5/10 15:58,"(資料照) 2023/05/10 15:58 〔記者施曉光/台北報導〕國民黨總統徵召人選本月內將出爐,該黨文傳會主委林寬裕今日受訪指出,5月一定可以完成徵召,時間可能在17日或24日,黨主席朱立倫已經說過,會按既定進度,結合所有可以結合的力量,並按既定時程推出大家期待的人選。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.496179521,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_77e044c03d46,_77e044c03d46_u004,"林寬裕指出,他不知道是否有約見這件事情,朱立倫已經說過,會參考民調以及社會聲音、黨內從政同志的意見,再決定人選,他並沒聽說要約郭、侯兩人。",claim,"〔記者施曉光/台北報導〕國民黨總統徵召人選本月內將出爐,該黨文傳會主委林寬裕今日受訪指出,5月一定可以完成徵召,時間可能在17日或24日,黨主席朱立倫已經說過,會按既定進度,結合所有可以結合的力量,並按既定時程推出大家期待的人選。","林寬裕表示,國民黨會參考非常多的民調,有的是外部機構所做,有些是委託機構做的,會參考不同的機構,有些民調可能會有機構效應,但每一個都會列入參考,不會漏掉某一個民調,一定會依據所有民調仔細考量。",[],[],FALSE,,7e5d5de240c165fea0dc4c21e29d17cb,FALSE,01_Ho_ltn_news,2023/5/10 15:58,"林寬裕指出,他不知道是否有約見這件事情,朱立倫已經說過,會參考民調以及社會聲音、黨內從政同志的意見,再決定人選,他並沒聽說要約郭、侯兩人。",TRUE,institution_only,TRUE,gate: core_election,FALSE,KEEP,0.550868511,,,FALSE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_77e044c03d46,_77e044c03d46_u005,"林寬裕表示,國民黨會參考非常多的民調,有的是外部機構所做,有些是委託機構做的,會參考不同的機構,有些民調可能會有機構效應,但每一個都會列入參考,不會漏掉某一個民調,一定會依據所有民調仔細考量。",claim,"林寬裕指出,他不知道是否有約見這件事情,朱立倫已經說過,會參考民調以及社會聲音、黨內從政同志的意見,再決定人選,他並沒聽說要約郭、侯兩人。","媒體詢問,黨內立委與縣市長,是否已經確定定於侯友宜一尊?","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],FALSE,,49fc3260e89556108d9643958a369e3b,FALSE,01_Ho_ltn_news,2023/5/10 15:58,"林寬裕表示,國民黨會參考非常多的民調,有的是外部機構所做,有些是委託機構做的,會參考不同的機構,有些民調可能會有機構效應,但每一個都會列入參考,不會漏掉某一個民調,一定會依據所有民調仔細考量。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.531435132,,,FALSE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_77e044c03d46,_77e044c03d46_u006,"媒體詢問,黨內立委與縣市長,是否已經確定定於侯友宜一尊?",context,"林寬裕表示,國民黨會參考非常多的民調,有的是外部機構所做,有些是委託機構做的,會參考不同的機構,有些民調可能會有機構效應,但每一個都會列入參考,不會漏掉某一個民調,一定會依據所有民調仔細考量。","林寬裕否認說「沒有」,到目前為止,黨內共識就是一個非常團結的國民黨,大家都確認這一仗只有團結,才有一搏的可能,未來不管是誰代表國民黨參選總統,大家都應該支持。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,53cc850439c2cf8b25c6d196e2b4f20a,FALSE,01_Ho_ltn_news,2023/5/10 15:58,"媒體詢問,黨內立委與縣市長,是否已經確定定於侯友宜一尊?",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.657764375,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_77e044c03d46,_77e044c03d46_u007,"林寬裕否認說「沒有」,到目前為止,黨內共識就是一個非常團結的國民黨,大家都確認這一仗只有團結,才有一搏的可能,未來不管是誰代表國民黨參選總統,大家都應該支持。",claim,"媒體詢問,黨內立委與縣市長,是否已經確定定於侯友宜一尊?","對於媒體提及,郭、侯兩人民調愈來愈接近,傳聞有黨內高層擔心郭台銘未來會出走,林寬裕說,郭台銘是藍營非常重要的力量,國民黨很重視,郭台銘也曾說過沒有獨立參選的空間,無論黨中央最後提名誰,都會支持,「到目前我完全相信郭董的話」。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],FALSE,,01a14d0e12e5f67f4c443b071abd9fe6,FALSE,01_Ho_ltn_news,2023/5/10 15:58,"林寬裕否認說「沒有」,到目前為止,黨內共識就是一個非常團結的國民黨,大家都確認這一仗只有團結,才有一搏的可能,未來不管是誰代表國民黨參選總統,大家都應該支持。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.572716713,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_77e044c03d46,_77e044c03d46_u008,"對於媒體提及,郭、侯兩人民調愈來愈接近,傳聞有黨內高層擔心郭台銘未來會出走,林寬裕說,郭台銘是藍營非常重要的力量,國民黨很重視,郭台銘也曾說過沒有獨立參選的空間,無論黨中央最後提名誰,都會支持,「到目前我完全相信郭董的話」。",claim,"林寬裕否認說「沒有」,到目前為止,黨內共識就是一個非常團結的國民黨,大家都確認這一仗只有團結,才有一搏的可能,未來不管是誰代表國民黨參選總統,大家都應該支持。",,"[{""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""藍營"", ""party"": ""KMT""}]",[],FALSE,,05aea22c8ffe371fe7c981bc5c5aefaf,FALSE,01_Ho_ltn_news,2023/5/10 15:58,"對於媒體提及,郭、侯兩人民調愈來愈接近,傳聞有黨內高層擔心郭台銘未來會出走,林寬裕說,郭台銘是藍營非常重要的力量,國民黨很重視,郭台銘也曾說過沒有獨立參選的空間,無論黨中央最後提名誰,都會支持,「到目前我完全相信郭董的話」。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.721355915,,,FALSE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_3f1addafcd6b,_3f1addafcd6b_u001,"〔記者黃靖媗、廖家寧/台北報導〕鴻海集團創辦人郭台銘昨出席工商建設研究會「用科技和世界做朋友」座談會,開始致詞時,郭台銘再次解釋「蓋核電廠」與「議會監督」爭議,並表示,「我不可能那麼無知」,要選總統,對政策的思考不可能草率、沒有準備。",claim,,"爭取國民黨總統提名的郭台銘說,這幾天他看到很多關於他談話的報導及討論,讓他嚇了一跳,關心他的朋友建議他應該澄清。",[],[],FALSE,,64735cf5f6d67092404ece50e29eb4bc,FALSE,01_Ho_ltn_news,2023/5/4 5:30,"(記者王藝菘攝) 2023/05/04 05:30 〔記者黃靖媗、廖家寧/台北報導〕鴻海集團創辦人郭台銘昨出席工商建設研究會「用科技和世界做朋友」座談會,開始致詞時,郭台銘再次解釋「蓋核電廠」與「議會監督」爭議,並表示,「我不可能那麼無知」,要選總統,對政策的思考不可能草率、沒有準備。",TRUE,institution_only,TRUE,gate: core_election,FALSE,KEEP,0.69718802,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
