doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date
_03bf0af85fc8,_03bf0af85fc8_u000,"投票前這一夜,我們終於來到總統府前的凱道上,小草們圍繞著景福門,一路佈滿信義路、仁愛路。",context,,"謝謝你們的支持,我和台灣民眾黨,和大家一起走到這裡,我們在藍綠的夾殺下生存了下來,把希望改變的聲音傳達給全台灣,想對大家說的話很多,我帶著所有台灣民眾黨的黨工和優秀人才,千言萬語化作一句,謝謝大家。",[],[],False,,df8c641c3bee1afb9b28101562e203fd,False,02_Ke_X_datasets,2024-01-12 21:56:00
_03bf0af85fc8,_03bf0af85fc8_u001,"謝謝你們的支持,我和台灣民眾黨,和大家一起走到這裡,我們在藍綠的夾殺下生存了下來,把希望改變的聲音傳達給全台灣,想對大家說的話很多,我帶著所有台灣民眾黨的黨工和優秀人才,千言萬語化作一句,謝謝大家。",claim,"投票前這一夜,我們終於來到總統府前的凱道上,小草們圍繞著景福門,一路佈滿信義路、仁愛路。","一夜激情過後,大家要記得,今天早點睡,明天早點起,帶著爸爸媽媽爺爺奶奶外公外婆吃個早點,然後走進投票所,投給1號柯文哲吳欣盈,政黨票投給12號台灣民眾黨,讓人民走進台北市重慶南路122號,一起 #改變台灣 ,為這塊土地帶來 #希望 。","[{""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,4f8df513b9a9e86838008f75e3015df9,False,02_Ke_X_datasets,2024-01-12 21:56:00
_03bf0af85fc8,_03bf0af85fc8_u002,"一夜激情過後,大家要記得,今天早點睡,明天早點起,帶著爸爸媽媽爺爺奶奶外公外婆吃個早點,然後走進投票所,投給1號柯文哲吳欣盈,政黨票投給12號台灣民眾黨,讓人民走進台北市重慶南路122號,一起 #改變台灣 ,為這塊土地帶來 #希望 。",context,"謝謝你們的支持,我和台灣民眾黨,和大家一起走到這裡,我們在藍綠的夾殺下生存了下來,把希望改變的聲音傳達給全台灣,想對大家說的話很多,我帶著所有台灣民眾黨的黨工和優秀人才,千言萬語化作一句,謝謝大家。",,"[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""吳欣盈"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,c5fa4a62de2680f2957857811a515236,False,02_Ke_X_datasets,2024-01-12 21:56:00
_83ed43538e26,_83ed43538e26_u000,📸 2024 Taiwan People's Party Presidential Pre-Election International Press Conference @KP_Taiwan and @cywuofficial are prepared to lead Taiwan towards a better future with a rational and pragmatic approach. It's time to bring about change.,quote,,,[],[],False,,f3dbbbef7c53ae0862a03c7c9379b1a8,False,02_Ke_X_datasets,2024-01-12 17:54:00
_39e7fd0ea05d,_39e7fd0ea05d_u000,"Hello everyone - this is Cynthia Wu. I'll be using this page to update you on my campaign, events, thoughts, and other initiatives. It’s good to be here on @X!",context,,,[],[],False,,8c7ea782c7c8c843ef4677b5852af32f,False,02_Ke_X_datasets,2024-01-04 20:08:00
_8681532ab596,_8681532ab596_u000,"It was our honor to welcome over 40 ambassadors, representatives, and diplomats participating in the TPP 2023 diplomatic reception on Dec 5th. I am grateful for the opportunity to share my prospects and policies on foreign relations, national defense, and cross-strait relations with members of diplomatic corps and friends. Committed to advancing shared democratic values, I anticipate cultivating enduring partnerships for mutual prosperity. 🌎",context,,,[],[],False,,2f6f587b12366947464d90b2eb4cc32f,False,02_Ke_X_datasets,2023-12-08 18:53:00
_b1f4f0c95bd4,_b1f4f0c95bd4_u000,"This week, I had the pleasure to share Taiwan's seafood delicacies with @BoardChairAIT and AIT friends. Our dialogue underscored the Taiwan-U.S. partnership in maintaining peace, stability, and prosperity in the region, deeply rooted in shared values of democracy and freedom. As a gesture of appreciation, I presented Chair Rosenberger with a KP thermos and a power bank, symbolizing our commitment to strengthening the Taiwan-U.S. relationship, even in the face of challenges. In these evolving times, Taiwan has an unwavering confidence to our persistence for regional stability, and the partnership rooted in shared values between Taiwan and the United States grows stronger every day.",context,,,[],[],False,,ababd03b227b90005fb03b12f37bdc26,False,02_Ke_X_datasets,2023-10-20 11:38:00
_6c4892d69fa1,_6c4892d69fa1_u000,"During my trip to the United States, I had the opportunity to visit @Stanford, an amazing university steeped in a rich history spanning over 130 years. It was such an honor to connect with scholars and students at @HooverInst who are deeply immersed in the study of East Asian affairs. Dr. Kharis Templeman, a renowned research fellow at the Hoover Institution with extensive knowledge about Taiwan, led our discussions with the students, covering a wide range of topics. We delved into details of Taiwan-U.S. relations and cross-strait dynamics to national defense, education, the TSMC, AI, and much more. I was truly impressed by students' assiduous learning and efforts. The visit to Silicon Valley allowed us to witness firsthand the cutting-edge trends and technologies that are shaping our world. In just three day’s duration of stay, my team and I experienced the transformative power of AI innovation, which is set to revolutionize all professions and jobs in the future. To stay competitive, Taiwan must align itself with these global trends and incessantly adapt to these changes.",context,,,[],[],False,,2b9665dc1701cc25370c73455acfefee,False,02_Ke_X_datasets,2023-10-06 05:49:00
_e9ee88169c7b,_e9ee88169c7b_u000,"此次訪美,我特別來到創校超過130年的 #史丹佛大學,拜訪 #胡佛研究所,與許多從事東亞區域研究的學者、同學們進行座談。",context,,"祁凱立研究員對台灣非常熟悉,同學們關注的問題也十分廣泛,從台美關係、兩岸關係,到國防、教育、tsmc 的發展等等,問題一個接一個,求知慾旺盛。",[],[],False,,7acf9e96b53431c254d11f151d7689ac,False,02_Ke_X_datasets,2023-10-06 05:49:00
_e9ee88169c7b,_e9ee88169c7b_u001,"祁凱立研究員對台灣非常熟悉,同學們關注的問題也十分廣泛,從台美關係、兩岸關係,到國防、教育、tsmc 的發展等等,問題一個接一個,求知慾旺盛。",context,"此次訪美,我特別來到創校超過130年的 #史丹佛大學,拜訪 #胡佛研究所,與許多從事東亞區域研究的學者、同學們進行座談。","來一趟矽谷,看到全球最先進的趨勢與技術、人才培育,僅僅三天,我和團隊已經感受到世界正在AI的發明下翻天覆地,未來人類所有職業與工作內容將發生革命性變化,台灣必需跟上世界趨勢、才能持續創造優勢。",[],"[""兩岸|cross-strait""]",False,,daa533fdd2ef9aaa7f7efd360c39e96f,False,02_Ke_X_datasets,2023-10-06 05:49:00
_e9ee88169c7b,_e9ee88169c7b_u002,"來一趟矽谷,看到全球最先進的趨勢與技術、人才培育,僅僅三天,我和團隊已經感受到世界正在AI的發明下翻天覆地,未來人類所有職業與工作內容將發生革命性變化,台灣必需跟上世界趨勢、才能持續創造優勢。",context,"祁凱立研究員對台灣非常熟悉,同學們關注的問題也十分廣泛,從台美關係、兩岸關係,到國防、教育、tsmc 的發展等等,問題一個接一個,求知慾旺盛。",,[],[],False,,43d608a9e39b4243f126f93162003cda,False,02_Ke_X_datasets,2023-10-06 05:49:00
_b9570a837b0d,_b9570a837b0d_u000,We must work with experts in the field to identify optimal solutions for Taiwan's security while simultaneously nurturing the growth of our domestic defense industry.,context,,,[],[],False,,a1acf77c88ca2bc52fc5f468776c2586,False,02_Ke_X_datasets,2023-10-05 18:11:00
_f827a03867ae,_f827a03867ae_u000,"Given the complex web of international challenges we currently face, it is imperative that we foster collaborative efforts in national defense.",context,,,[],[],False,,c93acd827ce3b8ed82fba3138e76ad63,False,02_Ke_X_datasets,2023-10-05 18:11:00
_5b9a7c7b5472,_5b9a7c7b5472_u000,"This year, the Taiwan People's Party made its debut appearance, providing us with the honor of reconnecting with old friends and establishing new connections with representatives from both Taiwan and the United States within the defense industry sector",context,,,[],[],False,,d19230f7321fbf1f89990be169a43ef7,False,02_Ke_X_datasets,2023-10-05 18:11:00
_a5fc6de8e3e8,_a5fc6de8e3e8_u000,This event marked the 22nd successful installment of the Defense Industry Forum organized by the US-Taiwan Business Council.,context,,,[],[],False,,661fbe0e77c3376c8fb0d8ab6ceae7a1,False,02_Ke_X_datasets,2023-10-05 18:11:00
_4ea56acfc1bd,_4ea56acfc1bd_u000,"Secretary-General @ambtomchou representing Chairman @KP_Taiwan, recently participated in the 2023 @ustaiwan US-Taiwan Business Council Defense Industry Forum held Williamsburg, Virginia.",context,,,[],[],False,,7c3dfa6c09996852c5d02cfa848e08c0,False,02_Ke_X_datasets,2023-10-05 18:10:00
